Date,Pos/Neg,Tweet
2021-08-30 05:53:15+00:00,1,2006월드주니어 갈라쇼에서 선보였던 One Day I'll Fly Away곡의 안무는 김연아선수가 직접한것입니다
2021-08-30 05:13:50+00:00,1,"조카가 체육센터에서 피겨스케이팅을 배우는데, 자기 선생님 이름이 이동훈이라고.. 김연아선수가 했던 연예인이랑 피겨 타는 프로그램 나왔다고 하기에..기억이 나더라.."
2021-08-30 04:30:43+00:00,0,매뉴얼 ㅠㅠ 매뉴얼 안 좋아하는 법 어디 없나 부셔버리게 그런 방법이 어딨어 걍 좋아하는 거지(대충 김연아 선수 톤
2021-08-30 03:18:39+00:00,0,"김원중 ""선수자격 박탈"" 김연아 입장보니..'두사람 관계"
2021-08-30 02:23:46+00:00,1,김연아의 주니어데뷔곡은 스노우스톤입니다 이곡은 2003-2004/2004-2005 시즌때 썻습니다
2021-08-30 01:59:54+00:00,0,"김연아와 박태환은 스무살에
온 세상을 두 발 아래 놓은 바 있고
류현진은 스물여섯에 메이저리그로 스카웃을 당해서
떠났는데- 떠났는데-"
2021-08-29 23:31:39+00:00,1,"IU &amp; Kim Yuna(아이유 &amp; #김연아) _ Ice Flower(얼음꽃) _ MV (full ver.) https://t.co/WusNVqWmJC 출처 @YouTube 

오늘도 힘찬 하루를...!"
2021-08-29 23:26:11+00:00,1,"I love you💕my Yu-na Kim✨💓😇🎶
사랑해요💝
Good morning☀️
오늘도 아자👍🏻파이팅💪🏻🇰🇷
제가 김연아와 꼭 결혼하겠어요 그리고 서울에서 김연아와 행복하게 살겠어요!!💒💘🕊 https://t.co/rBKARIDwbC"
2021-08-29 21:53:40+00:00,1,김연아는 3Lz-3T점프를 첫랜딩 한 대회는 주니어 그랑프리 시리즈 소피아컵이였습니다.이때 앞점프였던 3F-3T에서 실수를 범해서 즉흥적으로 넣게되었습니다
2021-08-29 21:49:39+00:00,0,"김연아와 그 적들의 실체 

https://t.co/auCeqL9ICS"
2021-08-29 20:53:33+00:00,1,김연아는 트리플 5종점프를 구사할수 있습니다
2021-08-29 20:45:15+00:00,1,"거제가볼만한곳
강남
대화
아이대
김연아
건오
오늘은
레버리지10배
영통
꾹꾹이"
2021-08-29 20:13:03+00:00,0,"가오픈카페
섹알바
김연아
수치
존맛
기다려
담양군
포커기사
가호
진안군"
2021-08-29 19:53:10+00:00,1,김연아의 국제대회 첫메달은 트라글라브 트로피입니다 이메달은 한국피겨사상 국제대회첫메달입니다
2021-08-29 17:59:55+00:00,0,"아빠친구가 광고주여서 김연아..님 ...촬영현장 갈 뻔
햇는데
그날아침에 엄빠 싸워서못감ㅋㅋ
..
.. ...싸인만받음..하"
2021-08-29 16:18:20+00:00,1,"'新피겨여신' 리쯔쥔 ""중국의 김연아 희망"""
2021-08-29 16:13:53+00:00,0,김연아도 의법처리 되어야 한다 https://t.co/uXfRXY1iHN https://t.co/DAu1vJvRpn
2021-08-29 13:29:46+00:00,0,짬바도 고생한 강도도 급이 다른데 뭘 김연아에 갖다 붙이냐
2021-08-29 13:26:06+00:00,0,이걸비비냐 당연히 김연아.. https://t.co/WJn5PuPFKh
2021-08-29 13:25:59+00:00,1,"오늘도 good night blessing✨🙏😇my Yu-na Kim❤️🎶🥰
제가 김연아와 꼭 결혼하겠어요 그리고 서울에서 김연아와 행복하게 살겠어요!!💒💘💞
사랑해요💝(๑˃̵ᴗ˂̵) https://t.co/2cpcYKYTVn"
2021-08-29 13:21:18+00:00,0,@my_name_hwanan 아니 0.4초 김연아라니까? 청순해 예뻐
2021-08-29 12:51:57+00:00,1,"부츠의 경량화로 인한 점프기술의 발전에도 불구하고
아직 김연아보다 더 나은 프로그램을 구사하는 선수 나는 아직 못봤어"
2021-08-29 12:38:59+00:00,1,"죽음으로 떨어지는 몸을 매순간 삶속으로 끌어당기며
분화구의 가장자리를 따라 걸어간 흔적

[ 김연아 / 일곱 번째 작별인사 ]"
2021-08-29 12:16:00+00:00,1,2014 0220 Yuna Kim (김연아) FS - Adios Nonino (아디오스 노니노) by NBC https://t.co/ct5ZhoDemP 출처 @YouTube  오랜만에 여왕님의 영상이 보고싶어져서...아디오스 노니노..피아졸라의 걸작ㅠㅠ
2021-08-29 12:00:39+00:00,0,내가 할 수 없을 거 같을 때 속으로 나는 김연경이다 나는 김연아다 나는 안산이다 외치고 벌떡 일어나기
2021-08-29 11:53:34+00:00,0,김연아는 3F-3T/3F-2T/3Lz-3T/3Lz-2T/3Lz-2T-2Lo/3S-2T/2A-3T/2A-2T-2Lo 컴비네이션점프를 구사할수 있습니다
2021-08-29 11:18:53+00:00,0,"성남30대급폰섹
도시지역
MBC
가방스타그램
여행스탭
김연아
줌마그램
자영
만안휴게텔"
2021-08-29 11:15:34+00:00,0,"아사다 마오, 김연아 넘고 세계 신기록 '자국 퍼주기?'"
2021-08-29 09:26:31+00:00,1,"[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 | 다음 연예 https://t.co/OPg2BZ44wh"
2021-08-29 09:16:00+00:00,1,죽무는 진짜 김연아 특유의 포스(카리스마)와 점프 스케일로 기 죽이고 들어간 프로그램 같음. 프로그램 시작부터 끝까지 압도하는 느낌
2021-08-29 09:07:21+00:00,1,김연아를 하나의스포츠인으로존중해야하는거알죠아는데내마음이심장이외친다니까김연아는신이라고
2021-08-29 09:06:52+00:00,1,"[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 (출처 : YTN | 네이버 TV연예) https://t.co/ssppnt4KG8"
2021-08-29 09:03:20+00:00,0,도대체 어떻게 김연아는 피겨를 저렇게 했는지 모르겠다...도대체...오랫동안 피겨를 봐왔지만 그 누구도 김연아처럼 피겨를 하지 못했어...기술로 판단할수가 없는...그냥 김연아라는 스포츠같아...
2021-08-29 08:46:09+00:00,1,오늘 주현이 김연아의 키앤크 생각나...ㅋㅋㅋㅋㅋㅋ아니 다들 몬주 알지...?.. 잘 어울리는데 금방이라도 피겨 탈러갈거같애 https://t.co/MrETVpjG0f
2021-08-29 06:53:42+00:00,1,2006월드주니어 갈라쇼에서 선보였던 One Day I'll Fly Away곡의 안무는 김연아선수가 직접한것입니다
2021-08-29 04:55:14+00:00,0,요즘 10대는 김연아선수도 잘모른다는거 생각나고..새삼 세대차이 확 느껴지네
2021-08-29 04:55:01+00:00,1,2006 TEB YU-NA KIM FS The Lark Ascending 김연아 종달새의 비상 https://t.co/r2z6mVbdxG 출처 @YouTube
2021-08-29 04:08:03+00:00,1,"아 진심;;;; 향수 로션 핸드크림 같은 향으로 통일하고 오랫동안 쓰는거 진짜💦💦💦💦 이런 것까지도 사람 심장 칠 일임,,,? 디올은 들으씨오 여태까지 고마웠어 근데 앞으로도 더더 열심히 해주길바라 예를들면 김연아시그니처향수같은거 사실 이건 연아가별로안좋아할것같기도하지만일단추진해 https://t.co/TOlGIv3wDr"
2021-08-29 04:01:03+00:00,0,김연아싀 당신때문에 내 머리카락 다 빠졋어요 전방고함발사간신히참느라 머리 쥐어뜯어서 결혼으로 보상해주세요 https://t.co/PfBbS1ft5y
2021-08-29 03:53:56+00:00,1,김연아의 주니어데뷔곡은 스노우스톤입니다 이곡은 2003-2004/2004-2005 시즌때 썻습니다
2021-08-29 03:04:52+00:00,1,"[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 (출처 : YTN | 네이버 TV연예) https://t.co/MIkXMg48Nx 
#JISOO"
2021-08-29 02:01:56+00:00,0,"Queen is back 팻다운 메이킹 ⑤

#김연아 #YunaKim #CJ제일제당 #팻다운 #CJ팻다운 #팻다운샷올인원 https://t.co/RbhC4VNAq1"
2021-08-29 01:24:58+00:00,0,"중요한 것은 오늘, 그리고 오늘에서 비롯된 내일이다. - 김연아, 김연아의 7분드라마 -"
2021-08-29 01:22:39+00:00,0,"꿈에서도 일햇어…..
근데 김연아 선수랑 김보라 감독님이랑 이옥삽 감둑님이랑 카페 가서 인터뷰 하는데 그냥 친한 사이처럼 웃고 놀앗어
헤헤
피곤하다.."
2021-08-28 23:53:53+00:00,1,김연아는 3Lz-3T점프를 첫랜딩 한 대회는 주니어 그랑프리 시리즈 소피아컵이였습니다.이때 앞점프였던 3F-3T에서 실수를 범해서 즉흥적으로 넣게되었습니다
2021-08-28 22:53:36+00:00,1,김연아는 트리플 5종점프를 구사할수 있습니다
2021-08-28 22:43:07+00:00,1,"I love you💝my 예쁜 Yu-na Kim💖✨😇
Have a blessed blissful Sunday✨🕊🙏🎶
오늘도 사랑💘💓🥰
사랑해요❤️제가 김연아와 꼭 결혼하겠어요 그리고 서울에서 김연아와 행복하게 살겠어요!!💒💞🇰🇷🎶✨ https://t.co/9d1XqUjkJA"
2021-08-28 22:33:14+00:00,1,"I love you💝my 예쁜 Yu-na Kim💖✨😇
Have a blissed Sunday✨🕊🙏🎶
오늘도 사랑💘💓🥰
사랑해요❤️제가 김연아와 꼭 결혼하겠어요 그리고 서울에서 김연아와 행복하게 살겠어요!!💒💞🇰🇷🎶✨ https://t.co/Zs62mgb3jZ"
2021-08-28 21:53:28+00:00,1,김연아의 국제대회 첫메달은 트라글라브 트로피입니다 이메달은 한국피겨사상 국제대회첫메달입니다
2021-08-28 19:14:53+00:00,1,김연아 직접 부른 '렛잇고' 공개..진짜 겨울여왕 '감동'
2021-08-28 17:34:23+00:00,1,"2019 제이에스티나x김연아 YUNAinPINK 연아의7터뷰
https://t.co/BgLb6HlyuJ

“누가 저런딸을~~아~아~~나는 왜 없을가 몾낳았을가 올림피아드여왕님    더 더 아름다워지실 거예요 그리고 다음  올림픽에 출전 하신다는 소문은 사실인가요„
        - 홍삿갓 - https://t.co/g5lJ8HT68t"
2021-08-28 13:53:42+00:00,0,김연아는 3F-3T/3F-2T/3Lz-3T/3Lz-2T/3Lz-2T-2Lo/3S-2T/2A-3T/2A-2T-2Lo 컴비네이션점프를 구사할수 있습니다
2021-08-28 13:28:32+00:00,1,@atchyrisn 김연아 박태환도 안티가 있는데 ~ 그리고 암같은건 못 막자너 !!! 두렵다
2021-08-28 13:18:08+00:00,1,"I love you💕my 예쁜 Yu-na Kim💖💝💓😇
오늘도 good night blessing✨
제가 김연아와 꼭 결혼하겠어요💒💞🕊🥰✨
Have a good Sunday and mercy on you Yu-na✨🙏 https://t.co/yt3BYvrhwb"
2021-08-28 13:13:57+00:00,1,"인생을 충실히 사는게 중요한건 '자기 인생을 돌이켜봤을 때, 다시 그 시절로 되돌아가 다시 해도 더 나아질 것 같지 않다'는 생각이 들면 후회하지 않게 되기 때문. 누구나 박찬호, 김연아가 될 수는 없지만, 자기 과거를 후회하지 않는 삶을 사는 것은 가능하기에 그걸 목표로 성실히 살도록 해야"
2021-08-28 13:08:41+00:00,1,"블랙핑크 지수 VS 김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 (출처 : hb. | 블로그) https://t.co/hQt7zGGzEL 
블랙핑크 지수 #블랙핑크 #지수 #BLACKPINK #JISOO"
2021-08-28 12:52:29+00:00,0,김연아도 장미란도 최고의 위치에 있을 때 은퇴해서 아름다운 모습만 팬들에게 남겼는데.
2021-08-28 12:44:06+00:00,1,"블랙핑크 지수 VS 김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 (출처 : hb. | 블로그) https://t.co/5yIyoWwidm"
2021-08-28 11:54:56+00:00,0,"누구도 강요하는 것을 즐겁게 할 수 없다. 스스로 움직일 수 있는 '꿈의 이유'가 없다면 금세 포기하게 되기 때문이다. - 김연아, 김연아의 7분드라마 -"
2021-08-28 10:53:12+00:00,1,"[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 | 다음 연예 https://t.co/v8uKS5V1b1 
블랙핑크 지수  #JISOO #지수 #블랙핑크지수"
2021-08-28 09:56:54+00:00,1,"[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 https://t.co/YECskSi7q9 블랙핑크 지수 #지수  #JISOO  #블랙핑크지수"
2021-08-28 09:55:58+00:00,1,"내가 극복하고 이겨내야 할 대상은 다른 누군가가 아니라 내 안에 존재하는 무수한 '나'였던 것이다. 이런 나를 극복하려면 어떻게 해야할까. 그래, 즐겁게 하자. 피할 수 없으면 즐기라고 하지 않았던가? - 김연아, 김연아의 7분드라마 -"
2021-08-28 09:51:39+00:00,0,정치방송 내용 중 일부 사생활 = 피겨 김연아 &amp; 축구 손흥민 러브라인... (출처 : 최초 세계.. | https://t.co/9yg2f0NggQ 블로그) https://t.co/QMDQIslqtG
2021-08-28 09:46:15+00:00,1,"[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 (출처 : YTN | 네이버 TV연예) https://t.co/HDK3QMPNeW 블랙핑크 지수 #지수  #JISOO  #블랙핑크지수"
2021-08-28 09:37:14+00:00,0,김연아 선수님이 언제부터 국민 여동생이었지? 어어라 나 첨 들어보는데
2021-08-28 09:27:29+00:00,1,@jjini_linda 첫 폰은 터치폰 뭐지 김연아폰같은거였는데
2021-08-28 09:00:15+00:00,0,당신 김연아 추신수 안다 당신 명예로운 한국인 한국에 들어와 한국인으로서의 의무를 다해라
2021-08-28 08:56:02+00:00,1,"김연아 선수와 김연경 선수처럼 올림픽 정신으로 연습하다보면 시험 당일엔 의연하게 문제 풀 수 있을까?ㅠㅜㅜㅜ뭔 생각을 해 그냥 쓰는거지,,써보자 써보자 후회하지 말고!ㅠㅋㅋㅋㅋㅋㅋㅋ"
2021-08-28 08:53:42+00:00,1,2006월드주니어 갈라쇼에서 선보였던 One Day I'll Fly Away곡의 안무는 김연아선수가 직접한것입니다
2021-08-28 07:40:57+00:00,1,@Yuing_0613 김연아....
2021-08-28 05:55:58+00:00,0,"[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 (출처 : YTN | 네이버 TV연예) https://t.co/0Jdn0jHhgS 

블랙핑크 지수 #JISOO #지수"
2021-08-28 05:53:11+00:00,1,김연아의 주니어데뷔곡은 스노우스톤입니다 이곡은 2003-2004/2004-2005 시즌때 썻습니다
2021-08-28 05:28:35+00:00,1,김연아 선수가 소치 동계올림픽 갈라쇼때 선정한 노래입니다
2021-08-28 05:25:11+00:00,0,"중요한 것은 오늘, 그리고 오늘에서 비롯된 내일이다. - 김연아, 김연아의 7분드라마 -"
2021-08-28 05:15:03+00:00,1,"@prettybat 제가 살았던 시절들이 늘 감사했어요.
88올림픽을 볼 수있던 어린날, 첫 투표를 한 노무현 대통령, 뜨거웠던 월드컵, 김연아의 감동... 그게 끝일 줄 알았는데 ㅜㅜ 문재인이라는 분을 알고 지지하며 ..대통령이 되신 지금이 하이라이트로 남아있었더라구요. 다시 없을 내 최고의 대통령♡♡♡♡"
2021-08-28 04:20:00+00:00,1,"#김연아, 꽃밭의 가장 빛나는 꽃…무르익은 미모 발산 https://t.co/UloAYRJsvz #YunaKim"
2021-08-28 04:10:54+00:00,1,"[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 (출처 : YTN | 네이버 TV연예) https://t.co/mtxEU5sl3K 
블랙핑크 지수 
#BLACKPINK #블랙핑크 #JISOO #지수 @BLACKPINK"
2021-08-28 04:04:16+00:00,1,김연아 진짜 너무너무 예쁨
2021-08-28 03:43:14+00:00,1,@ye0n_y 말투 모냐고 김연아  ㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2021-08-28 03:25:31+00:00,1,"조금 돌아가더라도, 조금 늦더라도, 내가 가고자하는 길을 끝까지 가보는 것, 그리고 그 끝에서 마침내 그토록 꿈꾸던 일을 이루는 것, 그것이 진짜 성공일 것이다. - 김연아, 김연아의 7분드라마 -"
2021-08-28 01:53:58+00:00,1,김연아는 3Lz-3T점프를 첫랜딩 한 대회는 주니어 그랑프리 시리즈 소피아컵이였습니다.이때 앞점프였던 3F-3T에서 실수를 범해서 즉흥적으로 넣게되었습니다
2021-08-28 01:19:55+00:00,0,"김연아 남자친구 김원중 사고 ""천하의 김연아도 못 풀 일"""
2021-08-28 00:54:01+00:00,1,김연아는 트리플 5종점프를 구사할수 있습니다
2021-08-28 00:39:48+00:00,1,김연아 선수 이번 하퍼스바자 디올 화보 너무 아름답다 생각했는데 저번 비비 화보로 인상에 깊게 남은 김신애 작가 작업이었어📸 https://t.co/yMnaDNodBp
2021-08-27 23:59:27+00:00,1,"Good morning☀️🎶my Yu-na Kim💖✨😇💕
정말 예뻐요🥰❤️
사랑해요💞
제가 김연아와 꼭 결혼하겠어요💒💘🕊✨
오늘도 파이팅!!💪🏻🇰🇷👍🏻 https://t.co/d9q2l8JPgW"
2021-08-27 23:53:56+00:00,1,김연아의 국제대회 첫메달은 트라글라브 트로피입니다 이메달은 한국피겨사상 국제대회첫메달입니다
2021-08-27 20:03:41+00:00,0,@v_ocherry 엄마.. 나 거의 씽씽 불어라~ 씽씽 하우ㅈ~ 부르는 김연아야. 걱정마..... 절대 튀는거 아니고 그런거야..
2021-08-27 18:49:23+00:00,0,나는. 트리플악셀 할 수 잇을줄 알앗다. 왜냐면 ㅋㅋ 아 애기때니까 한귀로 듣고 흘려주셍요.....헤어스타일땜시 주변에서 김연아 닮았다고 ㅈㄴ 해대서 (썅 죄송합니다)
2021-08-27 18:45:55+00:00,0,https://t.co/g3TltJNoZc우리정치에 가장 암적인 존재는 바로 윤희숙과 김연아와 같은 싸움꾼들 그리고 이들을  양성하는 국짐당이라 본다
2021-08-27 17:47:33+00:00,1,"김연아, 윈터 뉴발란스 새 화보 사진
브이 포즈 귀엽다. 🥰
#김연아 #YunaKim https://t.co/uCXH89S6uC https://t.co/dBuhyp9pE1"
2021-08-27 17:46:14+00:00,0,"김연아, 디올 새 광고 움짤 #3
#김연아 #YunaKim https://t.co/WU6Nr1IhI6"
2021-08-27 17:46:06+00:00,0,"김연아, 디올 새 광고 움짤 #2
#김연아 #YunaKim https://t.co/9b5LAv1F0p"
2021-08-27 17:45:48+00:00,0,"김연아, 디올 새 광고 움짤 #1
#김연아 #YunaKim https://t.co/2c815tJ4WP"
2021-08-27 17:44:06+00:00,0,"김연아, 디올 새 광고 영상
#김연아 #YunaKim https://t.co/P6zC0bedcm https://t.co/92GHDKvOzr"
2021-08-27 17:14:21+00:00,0,한국양궁 이겨보겠다고 룰조작 경기장 조작 30년 해도 못 이기고 김연아 조져보겠다고 룰을 계속 바꿧는데 연아는 여왕인데... 이제 빌보드가 그러네... 룰 바꿔봐 빨리
2021-08-27 15:53:50+00:00,0,김연아는 3F-3T/3F-2T/3Lz-3T/3Lz-2T/3Lz-2T-2Lo/3S-2T/2A-3T/2A-2T-2Lo 컴비네이션점프를 구사할수 있습니다
2021-08-27 13:49:14+00:00,1,김연아님이 거슈윈 음악 쓰셨구나…
2021-08-27 13:47:23+00:00,1,김연아 벤쿠버 정주행함 눈물 그냥 와장창 흘리고옴 그와중에 퀸연아 덕분에 거슈윈 음악 좋아짐
2021-08-27 13:43:22+00:00,1,"연아 페북 업뎃

뉴발란스 다운 팝업스토어

#김연아 #Yunakim #NB #뉴발란스 #NewBalance https://t.co/DLZs2A2Fx7"
2021-08-27 12:56:40+00:00,1,"오늘도 good night blessing✨🙏😇🎶🕊
사랑해요❤️저의 김연아💖
제가 김연아와 꼭 결혼하겠어요 그리고 서울에서 김연아와 행복하게 살겠어요!!💒💞💘
☆彡(๑˃̵ᴗ˂̵)💕 https://t.co/ISSTY3PKqN"
2021-08-27 12:54:56+00:00,1,"어떤 높은 목표를 향해 걸어가는 과정이 보기 좋고 평탄하고 아름답기만 할 수는 없다. 누구나 최고의 자리에 오르기까지 우여곡절을 경험한다. - 김연아, 김연아의 7분드라마 -"
2021-08-27 12:30:11+00:00,1,"오월 어느 아침,
당신은 나를 발견하겠지요
유리바닥에 창백하게 널브러진 나를
슬픔이란 어떤 색일까요?

/ 김연아, 문어"
2021-08-27 11:50:49+00:00,1,사실 김연아 선수 나오기 전부터 피겨를 봤다보니 국대뿐만 아니라 다른 국가 선수들까지 항상 보게될 수밖에 없다 그래도 일본선수 중 특별히 정이 가는 선수는 없었는데.... https://t.co/5s0DdP2hKE
2021-08-27 11:28:27+00:00,1,김연아 선수 - 포기하고 싶은 생각이 들 때 그 마지막 1분을 참아내는 자만이 승리할 수 있다
2021-08-27 10:53:37+00:00,1,2006월드주니어 갈라쇼에서 선보였던 One Day I'll Fly Away곡의 안무는 김연아선수가 직접한것입니다
2021-08-27 09:06:13+00:00,1,"블랙핑크 지수 #블랙핑크  #지수 #JISOO  #블랙핑크지수

[Y패션] 지수VS김연아, 2천만 원 디올 드레스 입고 상반된 매력 과시 | 다음뉴스 https://t.co/vjn99T18P4"
2021-08-27 08:18:25+00:00,0,'김연아 연인' 김원중 선수 자격 박탈..성현아 유죄 판결
2021-08-27 08:00:55+00:00,0,무장갑은 인골자 보복서류에 위임자 박민재님과 내분계 령의 내분계 우주 입소 사업에 포함되는 교통정리 사업으로 넋과혼의 양대론 수사집행 사업으로 시조성의 특수수사팀  수사정산으로 누적된 시간동안에 링크베틀쉽의 승인부인단체 김연아 피사체 링크 이탈어택과 누적된시간동안에
2021-08-27 08:00:42+00:00,0,@shuahaetoo 맞아요…진짜 저희는 무슨 복으로 저희 시대에 안정환 박지성 김연아 김연경 장미란 박태환 양국벤져스 펜싱어벤져스 손흥민  이 분들이랑 동시대에 산 거죠? 제2의 2002오기는 할까요?😎
