Date,Pos/Neg,Tweet
2021-08-31 03:20:19+00:00,1,"https://t.co/Z0EIYMZps5

황의조 다음 행선지는 러시아인듯.

제니트오면 이번시즌 홈 유니폼은 황의조로 마킹한다 시발!!!!

의조야 챔스못가고 귤이나 까는 모스크바 가지말고 제니트와라!!!"
2021-08-31 03:00:23+00:00,0,"""보르도, #황의조 이적료 1400만유로 제안 받아 들여""…이적설 재점화 https://t.co/bRp9ibup2N"
2021-08-31 01:50:49+00:00,1,"황의조, 러시아 프리미어리그 팀과 협상 중  https://t.co/49LNsvyaau"
2021-08-30 23:13:48+00:00,0,"＂황의조, 보르도 떠난다…192억 이적 승인＂ (프랑스매체) (출처 : 스포티비뉴스 | 네이버 스포츠) https://t.co/1OPTrL6TUd

sbs 황의조땜에 리그앙 계약권 땄는데 메시 이적해서 떡상하고 정작 황의조는 타 리그 이적 유력ㅋㅋㅋㅋㅋㅋㅋ"
2021-08-30 20:41:28+00:00,1,황의조의 이적 임박소식을 보았지만 제일 가능성 높아보이는건 마르세유인것 같기도 링크났던 팀중 밀접도가 높기도 하고 명문팀이니만큼 가서 잘했으면
2021-08-30 20:22:42+00:00,1,"""황의조, 보르도 떠난다…192억 이적 승인"" (프랑스매체)

-+ 황의조가 유럽진출을 하게 된 동기가 j리그를 통해서이기 때문에 황의조는 사우스햄프턴에 이적할 것을 예상합니다.

실제로 해외에서 뛰고 있는 선수중 손흥민 다음으로 기대하는 선수입니다.

100% 개인적 의견임."
2021-08-30 19:26:38+00:00,1,트위터에서는 황의조 행선지를 러시아로 점치는데.. 24시간 내로 결정이 되겠네요.
2021-08-30 17:25:25+00:00,0,"""황의조, 보르도 떠난다…192억 이적 승인"" (프랑스매체) (출처 : 스포티비뉴스) https://t.co/lRw1LmEW5l"
2021-08-30 16:07:08+00:00,0,"""황의조, 보르도 떠난다..192억 이적 승인"" (프랑스매체) | 다음뉴스 https://t.co/IoCid4dk5C"
2021-08-30 15:41:13+00:00,1,국내기사 떴구나ㅠㅠㅠㅠ #황의조 이적하는 거 사람들 많이 알아줬으면 좋겠다 https://t.co/oPMa90ZLLL
2021-08-30 04:01:22+00:00,0,손흥민김민재황의조 31일 합류 훈련 1일만 하고 이라크전 - https://t.co/819gwIxvpD
2021-08-30 02:34:07+00:00,1,"@OhmyNews_Korea 안타깝네 이강인 , 마요르카에서 홧팅을  기대합니다. 기대주 황의조도 보르도에서 날개를 못피고 있어 갠적으로 맘이 아픕니다."
2021-08-29 16:07:17+00:00,0,이제 황의조만 스날가면 되겠네~~
2021-08-29 13:55:13+00:00,1,이강인-김민재-황의조....
2021-08-29 13:01:46+00:00,1,사실 축판 다 환영 해축도 환영 손흥민 개좋아함 이강인은 물론이고 황의조도 좋아함 그냥 다좋음 https://t.co/i5PhVlvGYM
2021-08-29 12:56:26+00:00,1,"프랑스 스포츠 전문 매체 ‘레퀴프’는 “마르세유 경영진은 아직 황의조 영입을 위한 제안을 유지하고 있다”라며 마르세유가 황의조를 포기하지 않았다고 보도했다.

보르도야 제발 부탁이야 보내ㅠㅠㅠㅠ"
2021-08-29 07:26:03+00:00,1,선발출전한 황의조의 풀타임 [🇫🇷리그1 HL 4R/ 니스 vs 보르도] https://t.co/Wuk5lA1e3u
2021-08-29 04:53:48+00:00,0,"해외파 축구선수 소속팀 이동상황

PL-손흥민(토트넘) 황희찬(울버햄턴)
라리가-이강인(마요로카)
분데스리가-정우영(프라이부르크)
                   이재성(마인츠05)
리그앙-황의조(보르도)
벨기에-신드 트라위던(이승우)"
2021-08-29 04:41:31+00:00,0,"이강인은 마요로카로 이적
황희찬은 울버햄턴으로 이적
보르도를 벗어날것으로 예상햇던
황의조는 잔류가능성이 높다"
2021-08-29 04:18:21+00:00,0,황의조는 결국 잔류나 사실상코리안리거 끝이내
2021-08-28 16:44:03+00:00,0,"보르도도 개망신을 당하는구나... 
황의조도 후딱 탈출해라.."
2021-08-28 16:42:26+00:00,1,@udg_s 아니ㅜㅜㅜㅜㅋㅋㅋㅋ 저 16번 생각하면 황의조밖에 생각이 안 나요 ㅠㅠㅠㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅜ
2021-08-28 16:38:45+00:00,0,갑자기 황의조 있길래 나혼자 ?.?됨... https://t.co/sHECJ8QdpN
2021-08-28 14:41:03+00:00,1,@nsrlfn 포텐은 황의조보다 높은 거 같아요 갠적인 생각으로다가 ㅎㅎ
2021-08-28 14:23:02+00:00,1,"황의조🇰🇷생일 축하해🎂🎊🎉

정말로 플레이가 가장 좋아하는 선수!!!
앞으로도 응원할께요👍 https://t.co/OYiYn5ucW9"
2021-08-28 14:19:13+00:00,1,12시 지롱뎅 보르도 경기에 황의조 선발 출전! https://t.co/UeZNJNfh2S
2021-08-28 13:34:57+00:00,1,황의조 생일 기념이랄까요 https://t.co/vpfXNk4Enp
2021-08-28 12:05:45+00:00,1,#황의조 다시 한 번 생일 축하해🎂😍❤ 오늘도 내일도 으조 덕분에 많이 웃는다 덕분에 내가 행복한 만큼 으조도 많이많이 행복했으면☺ https://t.co/yc9gOWbyqk
2021-08-28 08:54:28+00:00,1,황의조 진짜 자기 귀여운걸 알까? https://t.co/EROPDC0Fxd
2021-08-28 08:41:55+00:00,0,"난이도★★★★★★★★
황의조를 찾아보시오. https://t.co/8gPtHcDmsN"
2021-08-28 08:06:14+00:00,1,황의조 반응봐ㅋㅋㅋㅋㅋ졸커 https://t.co/FvJhlDEDD9
2021-08-28 07:04:41+00:00,0,"황의조 영입은 어때?
@ManCity"
2021-08-28 02:30:00+00:00,0,"#황의조 선수 #한달전 #일주일전 #어제 찍은 사진

✔ 2022 카타르 월드컵 아시아 최종예선 - Road to Qatar
🇰🇷v🇮🇶#이라크 2021.09.02 (목) 20:00
🏟 서울월드컵경기장(무관중) 📺tvN, 쿠팡플레이, TVING

#대한민국 #축구 #국가대표팀 #월드컵 #최종예선 https://t.co/aX4JVFziPI"
2021-08-27 22:45:55+00:00,1,@lvlzwjsn 제주스 본인이 윙을 선호 한다고 하니.. 페란 톱이 되지 않을까 싶은데.. 이럴거면 진짜 황의조라도 영입했으면 하네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2021-08-27 22:33:45+00:00,1,야 황의조 사자
2021-08-27 18:40:25+00:00,1,황의조 황희찬 이강인 셋 다 아직 남은 떡밥이긴 하구나...
2021-08-27 17:41:12+00:00,0,황의조생일............ 쉬라고 하ㅗ시픙에 낼 경기
2021-08-27 16:45:24+00:00,1,"HAPPYBIRTHDAY！
Uijo！🎊

멋진 한해가되기를🙏
파이팅！황의조💪
#HAPPYBIRTHDAY
#HwangUijo
#황의조
#黄義助
#ファンウィジョ 
#ガンバ大阪
#Girondins https://t.co/KqOUsUttjr"
2021-08-27 16:35:29+00:00,1,🎉 20210828 황의조 선수 HBD 🎉 https://t.co/XsfguAxmVi
2021-08-27 15:21:26+00:00,1,생일 축하 황의조!!✨ https://t.co/P0hlv8Odd5
2021-08-27 15:14:54+00:00,1,황의조 생일 ❤️❤️
2021-08-27 15:04:36+00:00,1,#황의조 생일 축하해요 🥳🥳❤ https://t.co/0cJZObTjg9
2021-08-27 14:04:15+00:00,0,"그러니까 김민재, 황의조 사와서 새벽에 눈비비며 추꾸보는 한국 놈들 국뽕에 찰 기회라도 줘야지 추꾸 보고 자도 안 피곤할 뻥글 놈들 기분을 왜 맞춰주냐 이 말이야&lt;-"
2021-08-27 14:00:37+00:00,1,꺅 황의조 생일 1시간 남음
2021-08-27 13:48:12+00:00,1,황의조༼;´༎ຶ ۝ ༎ຶ ༽
2021-08-27 13:43:44+00:00,0,황의조 아우아르로 마무리 하자 그럼 난 만족한다
2021-08-27 04:52:46+00:00,1,"울산현대 킹왕짱 좋아하는데
국대 기준으로 좋아하는 선수 너무 많아요
예를 들자면 황의조 이강인 송민규 백승호 등등..
걍 싫어하는 선수가 없음 ✔️

트윗 거의 눈팅만해서 조용하지만 
그래도 탐라 복작복작해지고 싶어서 올려요

#축구트친소 #축덕트친소 💙"
2021-08-27 00:21:35+00:00,1,황의조 사정에 밝은 관계자는 26일(한국시간) ‘골닷컴’을 통해 “황의조는 여전히 마르세유의 톱 타깃이다. 마르세유는 황의조를 원하지만 보르도가 너무 많은 액수의 이적료를 부르고 있다”며 답답한 마음을 전했다. https://t.co/Ruo7I9DHIg
2021-08-26 11:58:02+00:00,1,"황의조&amp;손흥민&amp;남태희, 팬들을 놀라게 한 국가대표 공격진의 슈퍼 플레이 https://t.co/jiK36IRQqC - @YouTube"
2021-08-26 10:22:28+00:00,0,"황의조, 보르도의 1000만 유로 요구에 마르세유행 좌절...잔류 가닥

저기요 아직 이적 시장 안끝났는데 왜 결론 내리세요?????네??????????????????"
2021-08-26 10:01:55+00:00,1,아 황의조 넘 ㄱㅇㅇ༼;´༎ຶ ۝ ༎ຶ ༽ https://t.co/z2taDo6azM
2021-08-26 08:25:03+00:00,0,"먼 길 오는 손흥민, 황의조… 2년 만에 돌아온 유럽파 '역시차' 숙제
https://t.co/Lrf8VFjAVz"
2021-08-26 06:21:23+00:00,0,"황의조 영입 어려운 마르세유, 레알 유망주로 선회 https://t.co/N9oSE0oEZI"
2021-08-25 15:16:02+00:00,0,"황의조 손흥민.. 이 귀여운사람들
이름도 어떻게 황의조 손흥민이야? https://t.co/7BO4PJScjA"
2021-08-25 11:36:51+00:00,1,둘다 사랑스러움  #손흥민 #황의조 https://t.co/p5wm1ytUTk
2021-08-25 11:23:57+00:00,1,아 황의조 보고싶어
2021-08-25 06:18:06+00:00,1,"황의조, 마르세유 이적 원한다.. 감독도 극찬! 보르도 '178억 요구' | 다음스포츠
https://t.co/f4VzReRcDu"
2021-08-25 05:07:10+00:00,1,"오랜만에 #축구트친소 
#울산 #울산현대 많이 조아해오 
#토트넘 조아해요
#김현우 #이강인 #황의조 도 조아해여
국대 사랑해요
트친이 되어주실래뇨.? https://t.co/0IRvsGCE3P"
2021-08-24 16:27:05+00:00,0,@BordeauxArgent1 황의조가 솔직히 10m급은 아니지.보르도는 장사를 엿같이 한다.
2021-08-24 16:09:27+00:00,0,황의조 팔 생각이 있는거야 없는거야!! 가격이 점점 높아지네
2021-08-24 15:37:39+00:00,0,"아들리 협상이 지연될 경우 황의조가 보르도에 잔류할 가능성도 있다고 전망했다

ㅋ할많하않"
2021-08-24 10:21:41+00:00,1,"보르도, 다른 선수 먼저 매각 후 황의조 이적 협상 진행할 예정

*•.¸♡𝕊𝕀𝔹𝔸𝕃♡¸.•*"
2021-08-24 05:30:00+00:00,0,"황의조 풀타임 활약…보르도 앙제와 1-1 무승부
https://t.co/U55mTrpCq8"
2021-08-24 02:22:38+00:00,0,"˙숨돌릴 틈이 없네˙...보르도 팬들, 황의조 국대 발탁→강행군에 ˙화들짝˙ (출처 : 인터풋볼 | 네이버 스포츠) https://t.co/70dKSx4B4D"
2021-08-24 01:19:34+00:00,1,"อวยเหลือเกินแม่ ดีจัยย🥰🥰  '제2의 황의조' 조규성, 우상과 나란히 벤투호 입성 (출처 : 스포츠서울 | 네이버 스포츠) https://t.co/gMnO4Nhqht"
2021-08-24 00:19:01+00:00,1,“스트라이커이다 보니 배우고 싶은 것이 많다. 황의조 선수가 가진 장점을 많이 물어보고 싶다. 또 내가 부족한 부분도 많이 배우고 싶다. 특히 볼 키핑이나 슈팅이 워낙 좋은 선수라 골을 쉽게 넣는 방법을 많이 물어보고 싶다”라며 황의조와의 만남을 기대했다. https://t.co/g7DKsD5l3h
2021-08-23 15:36:04+00:00,1,@wDogBirdw 축구는 황의조 프로듀싱은 황현조
2021-08-23 15:14:08+00:00,0,"이걸 보고도 안반해? 이래도?
#손흥민 #황의조 #그리고카네뒷모습 https://t.co/JaHaWidfM9"
2021-08-23 10:17:37+00:00,0,"@PSV To.Psv
한국 선수인 보르도 소속 황의조 선수를 영입해주세요. 자하비 선수 혼자서는 최전방을 계속 책임질 수 없잖아요."
2021-08-23 09:00:38+00:00,0,"토트넘vs맨시티 손흥민 실시간 라이브 축구중계
클릭&gt; https://t.co/0c1fkX6BT5 &lt;이동

#경기중계 #황의조 #손흥민
#우즈베키스탄 #송범근 #한국세네갈
#생중계# #축구 #스포츠중계"
2021-08-23 07:00:00+00:00,1,영리한 개인기 대방출! 황의조 활약상.zip [보르도 vs 앙제] https://t.co/0SaFJhHSLf
2021-08-23 06:16:02+00:00,1,"""황의조는 수비 배후로 자주 침투하여 상대를 지치게 해준다""
👏🏻👏🏻❤ https://t.co/TpOKsBtdOG"
2021-08-23 05:52:09+00:00,0,근데 명단 보면서 이해가 안되는데 조규성 황의조 말고도 1~2명 더 데려가는게 나을 거 같은데 저거로 데려나..?̊̈?̊̈?̊̈?
2021-08-23 05:36:09+00:00,1,근데 난 아직까지 저명단이 말이 안된다고 생각함 조규성이랑 황의조면 충분하다고 생각 못함 적어도 1명은 더 데려가야한다고 생각됨
2021-08-23 03:51:18+00:00,1,"세쿠 마라(19)는 23일(이하 한국시간) ‘아마존 프라임 비디오’와 인터뷰에서 “황의조는 수비 배후로 자주 침투하여 상대를 지치게 해준다. 공간도 많이 만들어준다. 함께 뛰며 큰 도움을 받고 있다”며 감사한 선수라고 밝혔다.

👏👏👏👏👏👏"
2021-08-23 03:19:13+00:00,0,손흥민·황의조·김민재·황희찬 정예 벤투호가 뜬다…조규성 최초 발탁(종합) (출처 : 뉴스1 | 네이버 스포츠) https://t.co/xxybjtCChm
2021-08-23 03:19:11+00:00,0,ㅈㄴ 황의조 힘들어 뒤지는거 아니냐고 https://t.co/oYTG6QGKPi
2021-08-23 03:16:12+00:00,1,"[오피셜] ‘손흥민·황의조 포함’ 최정예 출격! 벤투호, 9월 A매치 명단 발표. ‘부상 우려’ 손흥민?
#손흥민
#황의조
#벤투호

https://t.co/Vlfl9AXSJZ"
2021-08-23 02:23:05+00:00,1,"# 9월 A매치 소집명단

GK(3): 조현우 김승규 구성윤

DF(10): 김영권 김민재 정승현 박지수 권경원 이용 홍철 이기제 김문환 강상우

MF(11): 정우영 손준호 황인범 남태희 권창훈 이동경 송민규 나상호 이재성 손흥민 황희찬

FW(2): 황의조 조규성"
2021-08-23 01:53:02+00:00,1,황의조랑 조규성을 같이본다? 나 기절할수도
2021-08-23 01:39:23+00:00,1,황의조 포함❤❤ https://t.co/3yPKP4NcA6
2021-08-23 00:28:58+00:00,1,2경기 연속 최전방 출격 황의조 [🇫🇷리그1 HL 3R/ 보르도 vs 앙제] https://t.co/6Ino3EMc0J
2021-08-22 15:57:25+00:00,1,아 진짜 황의조 너무 ㄱㅇㅇ https://t.co/QBq28AunQp
2021-08-22 07:06:56+00:00,0,"결국 영상 제목 바꿨네🤬 칼루 쓰러진 영상에서 ""의식 잃고 쓰러진 칼루, 그의 동료 황의조는..."" 이렇게 제목을 쓴 게 말이 되냐? https://t.co/9K5km7Nqvx"
2021-08-22 03:48:36+00:00,1,8월22일 보르도 앙제 무료중계 황의조 경기 https://t.co/YaJgBRh1UO
2021-08-21 10:36:27+00:00,0,"황의조를 내보내야 하는 사정은 맞지만 이적료 1,000만 유로(약 138억 원)를 요구하는 것으로 알려졌다. 현지 보도 및 관계자들 사이에서도 ""그 조건에 합의하기는 어렵다""는 회의론과 ""이미 협상이 많이 진전됐다""는 긍정론이 갈린다. https://t.co/eTAqBEQgNU"
2021-08-21 04:13:15+00:00,0,"스브스 앙리그 중계권 황의조땜에 샀구나
근데 메시가 얻어걸린거구나 ㅎㅎ 
라리가 중계권은 반토막나고 
앙리그는 5배나 올랐다고
메시 한명으로 품격과 가치가 다르게 느껴져
팀보다위대한 선수가 없다니
메시는 그런 선수야 
스폰서십도 다 손절각이고
바르셀로나 니네 어쩔꺼냐"
2021-08-21 01:06:23+00:00,0,"황의조 영입 추진하는 마르세유, 이적료 감당 쉽지 않다 https://t.co/WKQSNBcgGy"
2021-08-21 00:14:16+00:00,0,"황의조 이적 문제는 돈 문제가 아니라 협상의 문제다”라며 “보르도와 제라드 로페스 구단주의 ‘미친’ 요구를 마르세유가 무시하고 새로운 공격수를 찾는 것으로 결정했다”라고 전했다.

미친요구가 뭔데요 그래서"
2021-08-20 23:59:20+00:00,0,"마르세유 '이적설' 뜬 황의조, 현실적으로 '이적'이 어려운 이유 ㅠㅠㅠ https://t.co/GIwfD8s4Uf"
2021-08-20 19:16:22+00:00,1,황의조 마르세유에서도 관심몸값도 껑충 - https://t.co/zJM4e3hnyL
2021-08-20 15:35:35+00:00,0,"마르세유가 영입할 공격수 후보 중 한명은 황의조'라면서도 '보르도의 무리한 요구는 마르세유가 감당하기 쉽지 않다'고 전했다.

🤨"
2021-08-20 13:22:43+00:00,0,몸값 뛴 황의조 소속팀 옮기나…프랑스 명문 마르세유도 가세 - 한국일보 https://t.co/749lI4eSnO 출처 @GoogleNews
2021-08-20 13:16:00+00:00,1,제발 존나 귀여운 황의조 좀 봐주세요 https://t.co/a5zbw64lnZ
2021-08-20 09:00:01+00:00,0,"[#골라보기] 월드컵 2차예선 #황의조 등지기 플레이

🇰🇷v🇮🇶#이라크 2021.09.02 (목) 20:00 🏟 서울월드컵경기장
🇰🇷v🇱🇧#레바논 2021.09.07 (화) 20:00 🏟 수원월드컵경기장 
※ 1차전은 무관중으로 진행
※ 2차전은 추후 사회적거리두기 단계에 따라 관중 수용여부 결정 https://t.co/8aPLTglPeE"
2021-08-20 07:18:52+00:00,0,몸값 뛴 황의조 소속팀 옮기나…프랑스 명문 마르세유도 가세 – 한국일보 https://t.co/UYmHoZJnHa
2021-08-20 05:33:14+00:00,0,"몸값 오른 황의조, 리그앙 ‘명문’ 마르세유로 이적하나 https://t.co/ilWY1kfZOV"
2021-08-20 04:30:10+00:00,1,'올림픽 봤지?' 올림픽 이후 황의조의 몸값을 높여버린 보르도 ㄷㄷㄷ  https://t.co/IXZNtutNBd
2021-08-20 02:57:19+00:00,1,황의조 리스트에도 없다면서요 ㅠㅠㅠ
2021-08-20 02:49:18+00:00,0,오늘부터 황의조 밀겠습니다? 사 줘!ㅋㅋ
2021-08-20 02:11:53+00:00,1,와 황의조 로마노 피셜 마르세유 이적설 떴네. 마르세유면 쌉인정이지ㅋㅋ
2021-08-20 01:01:04+00:00,0,"몸값 오른 황의조…마르세유 영입전 가세 ""이적료 1천만 유로↑""
https://t.co/Amy5XXCM5d

프랑스 프로축구 1부리그 '명문' 올랭피크 마르세유가 황의조(보르도) 영입에 나섰습니다. https://t.co/fZqs1W5KoE"
2021-08-20 00:38:19+00:00,0,몸값 오른 황의조…마르세유 영입전 가세 ＂이적료 1천만 유로↑＂ (출처 : 연합뉴스 | 네이버 스포츠) https://t.co/6nhNjtBMGq
2021-08-20 00:37:45+00:00,1,"'황의조, 유로파리그 출전?' 현재 황의조의 영입을 협상 중인 클럽 ㄷㄷㄷ  https://t.co/smiAhAi4oI"
2021-08-19 23:58:51+00:00,0,"황의조를 유럽 대회에서? '유로파리그 출전' 마르세유, 보르도와 협상 개시 (출처 : 풋볼리스트 | 네이버 스포츠) https://t.co/ZbsPcaGIFh"
2021-08-19 15:49:35+00:00,1,황의조 마르세유 루머..흠터레스팅... https://t.co/2usCslCRDX
2021-08-19 15:48:05+00:00,1,로마노가 황의조를 언급하다니!!!! https://t.co/jztVho1Lh8
2021-08-19 15:40:36+00:00,1,"+ 황의조를 1500만 유로에 팔기 원하지만, 황의조를 노리는 팀들은 최대 1000만 유로까지만 제의할 것으로 알려짐."
2021-08-19 15:40:11+00:00,0,"+ 보르도는 심각한 재정난에 빠져있어, 공격수 중 가장 가치가 높은(저번 시즌 제일 괜찮았던) 선수인 황의조를 팔아야 하는 상황."
2021-08-19 15:39:10+00:00,1,마르세유는 새 스트라이커를 찾고 있다. 마르세유는 보르도에서 뛰고 있는 대한민국 선수인 황의조를 영입하기 위해 보르도와 협상 중이다. https://t.co/74DPYiK6w7
2021-08-19 15:20:24+00:00,1,ㄷㄷㄷ황의조 마르세유 관심 ㄷㄷ https://t.co/6DxFNQcTrp
2021-08-19 15:13:55+00:00,1,로마노한테서 황의조 얘기 나오니까 신기허네
2021-08-19 10:10:47+00:00,0,동경올림픽 황의조 선발을 최고의 병크라고 생각함
2021-08-19 08:48:11+00:00,1,황의조 골넣고 세리머니 할때 주먹손 쥐는게 귀우ㅜ여우ㅠ
2021-08-19 03:32:32+00:00,0,"특히나 황의조의 컨디션이 온전하지 않다. 황의조는 2020-2021시즌 프랑스 리그앙 일정을 마친 뒤 정상적인 휴식을 취하지 못했다. 2020 도쿄 올림픽에 와일드카드로 출전한 까닭이다. 

또 화나죠???????🤨"
2021-08-19 00:53:44+00:00,1,꿈 꿨는데 우리학교애 손흥민이랑 황의조 싸인 해주는데 내 순서 되니까 갑자기 나 안해준다면 가라함.. 이유 물어보니까 토트넘 경기 다 안 봐서라고함….앞으로는 경기 다 챙겨볼께….
2021-08-19 00:25:55+00:00,0,황의조 얼마 안한다 사자!
2021-08-18 23:23:02+00:00,1,황의조 매물나왔으면 사줘 ㅠㅠ
2021-08-18 14:44:00+00:00,1,@seung_o6 황의조(?!)
2021-08-18 13:45:17+00:00,1,황의조 파면 팔 수록 매력 넘치는 남자 https://t.co/7nUarwhQFo
2021-08-18 13:10:25+00:00,1,졸귀탱 황의조 어릴때 ㅋㅋ 눈빛이 똑같아 ㅋㅋ https://t.co/zJoR2SdMZP
2021-08-18 13:03:40+00:00,0,황의조는 귀엽다
2021-08-18 11:45:26+00:00,0,"이적시장에 정통한 한 관계자는 사우디아라비아리그 명문인 알힐랄이 보르도 구단에 황의조 영입을 타진했으나 실패했다고 말하기도 했다

중동비켜✋"
2021-08-18 11:33:08+00:00,1,황의조 진짜 어떻게 사람이 이렇게 설레게 웃을 수 있는 구야…??..???.?
2021-08-18 09:13:08+00:00,1,"36. 황의조는 리그 첫 골로 군대에서 봤던 분들을 위해 세레모니를 했었다 
37.  황의조는 손흥민과 어릴때부터 친구였다.
38.  솔직히 아시안게임 때 황의조가 없었으면 금메달을 힘들었다? 
라는 질문에 황의조는 힘들었다기보다는 쉽진 않았다고 답했다"
2021-08-18 03:45:33+00:00,0,황의조 30m이면 살만하다(?)
2021-08-18 03:43:48+00:00,1,황의조는 얼마냐?
2021-08-18 00:15:26+00:00,1,"""감독에게 주문받은 역할은 내가 9.5번으로 뛰며 황의조가 상대 골대를 바라보면서 뛸 수 있게 하는 것이었다. 황의조의 움직임에 따라 내가 적절한 위치와 방향을 맞춰야 했다. 결과는 괜찮았다고 본다. 물론 언제나 그렇듯이 아직 더 발전해야 할 부분은 있다""고 덧붙였다."
2021-08-17 15:17:21+00:00,0,"29. 국대에서 잘생긴 선수로 손흥민,김민재,이승우을 뽑았고 조현우는 하얗다고 했다. 
30. 황의조는 미션임파서블 노래를 듣고 007이라 답했었던 적이 있다 
31. 황의조 본인은 자신의 얼굴보다 목소리을 더 선호한다고 했다"
2021-08-17 15:07:40+00:00,1,"23. 사격은 20발중 10발 맞췄다 
24. 논산 육군훈련소에서 체력왕으로 상을 받았다
25. 굴을 못 먹는다
26. (프랑스) 집에서 밥을 자주 먹는다 
27. 황의조는 신고식으로 남행열차를 부른적이 있다
28. 그는 기쁨을 숨길수 없는 광대를 가졌다"
2021-08-17 14:46:13+00:00,0,"7.오재석과 단둘이 팬케이크를 먹었을때 기분은 자주먹어서 말 없이 먹음
8. 어피치 보단 라이언
9. 김학범님 보단 벤투
10. 탕수육 찍먹
11. 운동시 덮으조 평소 깐의조
12. 황의조 탕수육 덕후 사실이다
13. 감자보단 고구마
14. 치킨너겟에는 머스타드"
2021-08-17 14:45:44+00:00,1,"⚽️황의조에 대한 모든것

1. 서울에서 황의조을 보려면 압구정으로
2. 타투 의미는 서두르지 말되 멈추지 말자
3. 스타벅스 가면 헤이즐넛 시럽 넣어서 아메리카노 또는 카페모카
4. 샤워하고 거울볼때 생각은 -빨리 로션 발라야지 
5. 즐겨하는 게임 캔디크러쉬
6.볼링 제일 높았던 점수는 165"
2021-08-17 07:42:55+00:00,1,황의조 옆에 알짱대보기 https://t.co/X5Mx7Q3Few
2021-08-17 04:46:40+00:00,0,"손흥민 재계약했고 이재성, 김민재 이적했으니 남은건 황의조, 이강인이군"
2021-08-16 22:23:01+00:00,1,"#황의조 선발출전, 2라운드 마르세유전 주요장면 https://t.co/R54XRwSe6K"
2021-08-16 12:10:29+00:00,1,[2R] 마르세유 vs 보르도 하이라이트 (황의조 선발 출전) (출처 : 2021-22 프랑스 리그1 | 네이버TV) https://t.co/silDTDNFB1
2021-08-16 12:03:06+00:00,0,황의조는 스브스한테 복덩이네
2021-08-16 10:56:00+00:00,1,황의조 존나 귀엽네ㅜㅜㅋㅋㅋㅋ 종이컵 전화 ㅠㅠ https://t.co/QSIbSUYi1p
2021-08-16 10:07:12+00:00,1,08.16 게시물+스토리 업로드☺ 황의조 화이팅💪🏻💚 https://t.co/C4cFLZR1D0
