Date,Pos/Neg,Tweet
2021-08-28 16:44:03+00:00,0,"보르도도 개망신을 당하는구나... 
황의조도 후딱 탈출해라.."
2021-08-28 16:09:19+00:00,0,보르도 아들리 보내면 망할거같은데ㅋㅋㅋㅋㅋ
2021-08-28 15:40:39+00:00,0,"왜 하필 으조 생일날 경기 상대가 니스인건가요
보르도 골먹는거 하루 이틀 아니라지만 생일은 얘기가 다르지 쓰벌༼;´༎ຶ ۝ ༎ຶ ༽"
2021-08-28 15:27:48+00:00,1,18빈티지 보르도는 뭘사도 맛있을거고 크뤼부루주아급 막와인 사다가 한 십년 묵혀먹으면 지젼맛있을거라
2021-08-28 15:04:56+00:00,1,"@01fhvksrp 이보르가 헤이나를 독립된 인물로 인식한다고 해야하나 그게 너무 좋았어요...
저도 헤이나랑 이보르도 맛있다구 생각해요 ㅎㅎ 둘이 정말 너무너무 비슷한데 또 다르잖아요... 그게 너무 좋아요 ㅠ 동질감에 배신감 느끼는 게 애증 아니면 뭡니까 ㅠ 사랑이 아니면 뭐냐구요 (아님)"
2021-08-28 14:19:13+00:00,1,12시 지롱뎅 보르도 경기에 황의조 선발 출전! https://t.co/UeZNJNfh2S
2021-08-28 13:12:02+00:00,1,@92O828h ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마지막까지 완벽한데요 보르도는 알겠으니까 적당히 하고 넘겨라^^
2021-08-28 13:07:32+00:00,0,"@hwanguijo______ 🚫 보르도는 황의조 이적 확실 전까지 언급 금지, 황의조 대체 영입 추진 금지, 보르도 욕심 금지, 보르도 금지🚫 

화가 나면서도 이해는 되는데 그래도 싫은 그런 상황 아시죠… 보르도… ㅎㅏ… 🤦‍♀️"
2021-08-28 12:45:41+00:00,1,"@92O828h 지극히 정상.. 지극히 정상이에요 전 보르도만 생각하면 이 짤이 됨,, 그나저나 마르세유는 의조 포기 안 했다고 해여 제발ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 제발 협상 성공해라 이놈들아 https://t.co/BmmPdEFJdU"
2021-08-28 12:40:37+00:00,0,@hwanguijo______ 보르도만 보면 속이 답답~하고 욕이 그냥 저절로 나오는데요 이런 저 정상인가요? https://t.co/yOBzSsVKno
2021-08-28 11:23:25+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-28 10:30:20+00:00,1,8월 29일 축구분석 OGC 니스 vs FC 지롱댕 드 보르도 https://t.co/tf2gjxIlcO
2021-08-28 09:32:14+00:00,1,"보르도...
최고의 선물은 이적..."
2021-08-28 05:42:30+00:00,1,이적 포기하긴 했는데 보르도 갑자기 급발진해서 으조 이적 보내줘 포기 못해
2021-08-27 22:34:47+00:00,1,"의조야 생일 축하해💙💙
국대랑 보르도 경기 다 뛰느라 힘들텐데.. 건강만 해죠
#Happy_uijo_day https://t.co/F9qpaNHcOb"
2021-08-27 22:28:31+00:00,1,3년 전 이곳으로 이사오던 날이 기억난다. 전 세입자였던 젊은 남자를 지하철에서 캐리어를 끌고 왕복하다 만났었다. 5년 살았다던 보르도 출신의 법대생이었고 이집에 킹사이즈 침대를(그러면 남는 공간이 없는데도) 놓았던 애였다. 좋은 기억이 많으니 집을 잘 부탁한다고 그랬다.
2021-08-27 22:08:52+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-27 20:30:09+00:00,0,"[남성세트03번] 오나홀 4종 SET / 세븐틴 에볼루션 + 세븐틴 보르도 + 꽃잎2 + 명기젤 / 59,900원 / 무료배송 | 자매가운영하는 성인생활용품쇼핑몰 뻔뻔한토이(funfuntoy) : https://t.co/ZBUEfjqO74"
2021-08-27 20:25:31+00:00,0,세븐틴보르도 /세븐틴 시리즈 3탄 진공컨트롤 / 남성 고급 성인 자위 기구 [일본 토이즈하트 정품] | 자매가운영하는 성인생활용품쇼핑몰 뻔뻔한토이(funfuntoy) : https://t.co/3UxZWOxsnl
2021-08-27 14:03:19+00:00,1,@kind0320 보르도에서도 18번ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 무조건 와야한다
2021-08-27 13:42:31+00:00,0,"녹병균
주로 과수류나 농작물에 발생
곡식류에 기생하여 녹슨 것과 같은 병징을 나타내는 곰팡이류
잎 아래 녹슨것처럼 얼룩지다 귤색 가루 포자를 만들어 나무 전체 감염시킴

중간기주 제거, 보르도액 살포 https://t.co/KFGP70IV1M"
2021-08-27 10:55:09+00:00,1,추아메니는 모나코 진짜 잘 갔네 보르도에 썩힐 인재가 아니었구만
2021-08-27 10:37:57+00:00,1,@bwhighball 욤뇸뇸 🤤 응응 보르도 오늘 맛난거 먹었던데?😏
2021-08-27 07:02:36+00:00,1,"쥴리엣타 롱원피스,로랜드 자켓인데 이중 아이작 빼고 소유는하고 있음. 아이작을 안사고 있었던게 재판하면서 레이스업으로 등부분이 바뀌어서였는데 걍 샀어야했어.
로랜드자켓은 롱버전 검정을 소유중이고 재판되면 깔지름할 생각이었음. 숏버전이랑 보르도, 블루는 사야지 했는데 젠장."
2021-08-27 06:37:03+00:00,1,보르도 와인 무똥까데(moutoncadet) 이젠 GS25에서! https://t.co/vlxJMOiAcO
2021-08-27 06:34:09+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-27 05:14:49+00:00,0,"그렇다면, 내가 조금 골라보겠네. (바에서 팔고 있는 술을 조금 둘러보다가 말한다.) 좋은 사람을 만나는 것 만큼이나 좋은 술을 접하는 것은 귀한 일이기도 하고... 와인은 어떤가? 1900년 보르도 산 레드와인이면 괜찮을 듯 한데. 아, 사는 건 내가 하니 걱정하진 말고."
2021-08-27 03:14:14+00:00,0,보르도 눈치챙겨
2021-08-27 00:21:35+00:00,1,황의조 사정에 밝은 관계자는 26일(한국시간) ‘골닷컴’을 통해 “황의조는 여전히 마르세유의 톱 타깃이다. 마르세유는 황의조를 원하지만 보르도가 너무 많은 액수의 이적료를 부르고 있다”며 답답한 마음을 전했다. https://t.co/Ruo7I9DHIg
2021-08-26 21:25:38+00:00,0,"[TBP] 마미+다른 마법소녀의 필살기엔 전부 이름이 있습니다. 마도카(동조함)는 티로 피렛치아, 호무라(포기함)는 티로 에스플로지오네, 사야카(절망함)는 티로 보르도, 쿄코(분노함)는 티로 란치아. 네, 마미의 제안입니다."
2021-08-26 17:38:21+00:00,1,나만없어  보르도 역대급 가성비 가정용 에스프레소머신 주전자 포함 풀세트 본품 https://t.co/aGaFSJ7G0d
2021-08-26 17:35:06+00:00,0,"사카시즈보르도 그리고 싶은데.
사카쥬키랑 볼살이 너무 어려워서 그냥 내뇌망상만 하고 끝내고잇음"
2021-08-26 14:52:14+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-26 13:54:53+00:00,0,어휴 보르도.. 정신차려ㅠㅠ
2021-08-26 13:54:24+00:00,1,아나 보르도 너네 황으조 귀여운 영상 던져 준 이유가 뭐냐 뭐든 참 고맙네 ㅠ 너네 ㄱ애증임 망할 넘들 이번 시즌 애 어떻게 굴릴 지 벌써 꿈에도 나와 갑자기 개빡치네 ㅎ ㅏ 무튼 황으조 쌉귀엽다ㅠ 엉엉 ㅠ 저 주먹 좀 봐 ㅠ 👊 https://t.co/QHug8Yx2Vt
2021-08-26 11:42:29+00:00,1,글렌스코티아는 전에 마신 게 피트감 있는 계열이었는데 존맛이여서 이번에도 고민없이 선택했는데 보르도 와인 캐스크에 숙성한 리미티드라 확실히 드라이함이 최고고 화악 오르는 느낌이 쎄. 진짜 쎄. 앞서 마신 술의 도수가 쎄서 그런 게 아니라 쟤가 10년산이라 그런 거임. 암튼 나쁘진 않음. https://t.co/emBeSpcKkt
2021-08-26 11:05:55+00:00,1,[MSFS2020] 밀라노 - 보르도 (LIMC - LFBD) DC-6 유럽테스트  https://t.co/UUhp8FKPr8
2021-08-26 10:22:28+00:00,0,"황의조, 보르도의 1000만 유로 요구에 마르세유행 좌절...잔류 가닥

저기요 아직 이적 시장 안끝났는데 왜 결론 내리세요?????네??????????????????"
2021-08-26 08:12:14+00:00,0,"보르도 
그만 보내줘 제발~.."
2021-08-26 06:50:25+00:00,1,보르도 SIBAL
2021-08-26 02:08:17+00:00,1,소문난  보르도 역대급 가성비 가정용 에스프레소머신 주전자 포함 풀세트 본품 플랜잇 https://t.co/YPckxtEuW5
2021-08-25 21:08:22+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-25 15:34:27+00:00,1,ㅎㅎ 보르도 분위기 좋은가보다 코스틸 코시엘니 우당 등등 인스타 스토리 게시물 계속 올리고 있음 ㅎㅎ
2021-08-25 15:29:47+00:00,1,벌써 2년이나 지났어?? 하기엔 보르도에서 넘 많은 일이 있던 것 같아서ㅎㅎ 라고 하기엔 또 어떤 일이 있던 건지 기억 안 남 그냥 보르도 경기에 과몰입을 넘 많이 했던 듯
2021-08-25 10:39:11+00:00,1,유니티에서 파리 지하 돌아다니다가 에이보르도 여기 왔을텐데… 하며 구질구질한 엑스같아짐 하지만 에이볼 현재진행형으로 계속 사랑한다구
2021-08-25 08:53:14+00:00,1,보르도 경기 한두개만 봐도 어떻게 플레이하는지 알건데 안보고 자꾸 과거얘기 하네ㅠㅋㅋㅋㅋ업뎃좀 부탁드립니다ㅠ
2021-08-25 06:18:06+00:00,1,"황의조, 마르세유 이적 원한다.. 감독도 극찬! 보르도 '178억 요구' | 다음스포츠
https://t.co/f4VzReRcDu"
2021-08-25 04:34:14+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-25 00:08:11+00:00,1,소문난  보르도 역대급 가성비 가정용 에스프레소머신 주전자 포함 풀세트 본품 플랜잇 https://t.co/556nDzU1Wi
2021-08-24 16:43:39+00:00,1,으조 데꼬와 빨리 보르도 야!
2021-08-24 16:27:05+00:00,0,@BordeauxArgent1 황의조가 솔직히 10m급은 아니지.보르도는 장사를 엿같이 한다.
2021-08-24 16:06:27+00:00,0,보르도는 헛소리 그만하고 의조 개비스콘에서 탈출이나 시켜줘 ㅋㅋㅋ ㅠ
2021-08-24 16:03:59+00:00,0,"아들리 협상이 지연될 경우 황의조가 보르도에 잔류할 가능성이 있다. 

? 진짜 말이라도 ㄴ 제발 이적… 보내줘… https://t.co/D8Ngk9r1np"
2021-08-24 15:37:39+00:00,0,"아들리 협상이 지연될 경우 황의조가 보르도에 잔류할 가능성도 있다고 전망했다

ㅋ할많하않"
2021-08-24 12:51:39+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-24 11:56:17+00:00,0,@Bread226 @haribo_no4 일단 나는 토트넘은 한국 배송해서 바로 시키고 보르도는 직구해주시는 분한터 부탁했는데
2021-08-24 11:39:45+00:00,0,"브루드메어....^^ 발할라 파리포위 디엘씨 개처도른 대사 중 하나
그 말듣고 별다른 반응없는 에이보르도..여자 주인공이 캐논이라면서 면전에 여성혐오 모욕 듣고있는 사람이 어떻게 대응할지는 하나도 고려를 안함 진짜 거지같네..."
2021-08-24 10:21:41+00:00,1,"보르도, 다른 선수 먼저 매각 후 황의조 이적 협상 진행할 예정

*•.¸♡𝕊𝕀𝔹𝔸𝕃♡¸.•*"
2021-08-24 05:30:00+00:00,0,"황의조 풀타임 활약…보르도 앙제와 1-1 무승부
https://t.co/U55mTrpCq8"
2021-08-24 02:41:19+00:00,0,토카보르도 맛도리임.. 에볼아 지금 미인계로 동맹을 몇 개나 맺는거냐(이거 아님 에볼아 제발 고소만은...
2021-08-24 02:22:38+00:00,0,"˙숨돌릴 틈이 없네˙...보르도 팬들, 황의조 국대 발탁→강행군에 ˙화들짝˙ (출처 : 인터풋볼 | 네이버 스포츠) https://t.co/70dKSx4B4D"
2021-08-24 01:48:54+00:00,1,"으조 이적은 언제쯤,,, 어디까지 와있니🥺 제발 보르도 탈출기원🙏"
2021-08-23 23:24:37+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-23 18:33:49+00:00,1,와 보르도에서 죄뵈언니랑 에어비엔비에서 묵고 다음날 아침 챙겨주신 사진 찾았어... 저 쨈이 복숭아쨈이었나? 맛있었는데 https://t.co/9gJrALPojv
2021-08-23 14:09:18+00:00,1,ㅁㅊ 보르도 담경기가 니스였어🤦‍♀️
2021-08-23 10:36:26+00:00,1,"허 얼 허 얼 안그래도 둘이 병목 달라서 뽀뽀 시킬때 높이가 맞네 했는데 캐해 달라지는거 저 기절해요…. 보르도/부르고뉴+론 지역 품종 스타일로 병디자인이 다른데 사슴-보르도 토끼…

다음은 질문 상자에 

 https://t.co/VEXl6GwhhF"
2021-08-23 10:17:37+00:00,0,"@PSV To.Psv
한국 선수인 보르도 소속 황의조 선수를 영입해주세요. 자하비 선수 혼자서는 최전방을 계속 책임질 수 없잖아요."
2021-08-23 08:35:27+00:00,0,"@koshka72 로버트 파커의 &lt;보르도 와인&gt;이라고요, 제가 볼 책은 아니고 형 생일 선물로 샀어요. 와인 관련 책은 다 있는데, 그건 비싸서 못 샀다길래요."
2021-08-23 08:03:59+00:00,0,"프리파라 보르도 메이드 구매합니다~ 싸게 구매하고 싶어요😄 처분하시는 분 계시다면 멘션 주세요!🙇‍♀️

ㅅㅊㅇ 프리파라 프리채널 판매 구매"
2021-08-23 07:05:16+00:00,1,조용할 날 없는 리그앙 저번시즌에 보르도 경기도 경기중단된적 있지 않나
2021-08-23 07:00:00+00:00,1,영리한 개인기 대방출! 황의조 활약상.zip [보르도 vs 앙제] https://t.co/0SaFJhHSLf
2021-08-23 06:34:17+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-23 05:35:15+00:00,1,레일보르도맛잇는데...... 레일리를대하는 보르살리노의 묘하게 짜증난듯한 어투와 레일리의 키자루군이라는 호칭에서느껴지는 과거의역사
2021-08-23 04:04:06+00:00,1,"으조 괜찮겠지?ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
가만 생각해보니 보르도에서 파리까지 또 최소 2시간은 더 가야됨🤦‍♀️"
2021-08-23 00:28:58+00:00,1,2경기 연속 최전방 출격 황의조 [🇫🇷리그1 HL 3R/ 보르도 vs 앙제] https://t.co/6Ino3EMc0J
2021-08-22 16:00:58+00:00,0,"네이버 경기 알림 모냐.
왜 보르도 경기결과 알림은 안주는데? 
어이없네"
2021-08-22 15:16:18+00:00,1,그래도 보르도 생각보다 잘했음 오히려 주도권은 보르도가 잡았던데 https://t.co/TkfJvxt6pv
2021-08-22 15:08:29+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-22 12:12:05+00:00,1,"쉬그릿 이번 원피스 편하게 입기 좋은거 같은데
역시 블랙혹은 보르도인데  뭐가 좋을까??
원피스 하나 장만 할까???"
2021-08-22 08:56:32+00:00,1,8월 22일 축구분석 FC 지롱댕 드 보르도 vs 앙제 SCO https://t.co/VJje3Ntkly
2021-08-22 08:43:11+00:00,0,오늘 보르도 봐야하냐 토트넘 봐야하냐
2021-08-22 07:01:10+00:00,1,오늘 잘해보자 보르도 지금 분위기 좋다
2021-08-22 03:48:36+00:00,1,8월22일 보르도 앙제 무료중계 황의조 경기 https://t.co/YaJgBRh1UO
2021-08-22 02:32:39+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-21 21:44:22+00:00,0,"그렇다면, 내가 조금 골라보겠네. (바에서 팔고 있는 술을 조금 둘러보다가 말한다.) 좋은 사람을 만나는 것 만큼이나 좋은 술을 접하는 것은 귀한 일이기도 하고... 와인은 어떤가? 1900년 보르도 산 레드와인이면 괜찮을 듯 한데. 아, 사는 건 내가 하니 걱정하진 말고."
2021-08-21 10:51:44+00:00,1,오나홀 명기시리즈 세븐틴보르도 에볼루션 오나홀https://t.co/H0tZDs5BGR
2021-08-21 10:33:43+00:00,1,"에이보르는 안타까웠지만 스토리 전개자체는 참 좋았음
특히 드루이드의 분노가 너무 납작한 이야기여서 이런 복잡달곰씁쓸한 유비스러운 스토리가 그리웠던 것 같기도 해
에이보르도 때가 되면 레이븐소프를 떠나게 될까
아마도 그렇겠지? 무덤 위치를 봐도"
2021-08-21 10:16:01+00:00,1,아나 맨날 보르도 때문에 화내다가 으조보면 진정됨 인간 청심환… 이 사람… 넘 귀엽다 ㅜ https://t.co/w6HCzfzwYj
2021-08-21 10:12:20+00:00,0,그래 감바에서 프랑스로 이적 기사 본 날은 보드로 보르도 뭐가 맞는 지 몰랐지만 매우 너무 고마웠고 아주 생각만 해도 눈물이 나지만 이제 그만 보내줘……………………………
2021-08-21 10:05:03+00:00,0,보르도 진짜 더 늦추면 이제 끝이라고 ㅠ 제발 그만 보내줘 제발 진짜 개빡치네 작작 재 ㄹㅇ 뭐하냐 이래서 이적 보낼 수는 있겠냐
2021-08-21 09:46:35+00:00,0,란드보르도 카스파시아도 어느정도 불륜 아니었어???? 하참 불륜을 좋아하고도 또 불륜을 바라고있었네
2021-08-21 07:18:59+00:00,1,🍷매력적인 산미가 인상적인데 키안티 같은 품종에서 느껴지는 강하고 날카로운 느낌의 산미보다는 보르도 쇼비뇽 블랑의 경쾌한 산미에 가까운 느낌이 들어요. 신선하고 부담스럽지 않아 입맛을 돋우는 느낌의 산미에 약간의 탄닌이 더해져 지금 같은 날씨에 꼴깍 꼴깍 마시기 좋은 느낌입니다.
2021-08-21 06:14:29+00:00,0,"그렇다면, 내가 조금 골라보겠네. (바에서 팔고 있는 술을 조금 둘러보다가 말한다.) 좋은 사람을 만나는 것 만큼이나 좋은 술을 접하는 것은 귀한 일이기도 하고... 와인은 어떤가? 1900년 보르도 산 레드와인이면 괜찮을 듯 한데. 아, 사는 건 내가 하니 걱정하진 말고."
2021-08-21 02:23:12+00:00,0,"| [남성세트03번] 오나홀 4종 SET / 세븐틴 에볼루션 + 세븐틴 보르도 + 꽃잎2 + 명기젤 / 59,900원 / 무료배송 자매가운영하는 성인생활용품쇼핑몰 뻔뻔한토이(funfuntoy) : https://t.co/ZBUEfjqO74"
2021-08-21 02:22:59+00:00,0,"| [남성세트04번] 오나홀 4종 SET / 세븐틴 보르도 + 명기의증명009 + 꽃잎2 + 명기젤 / 59,900원 / 무료배송 자매가운영하는 성인생활용품쇼핑몰 뻔뻔한토이(funfuntoy) : https://t.co/1pZTrrUwFt"
2021-08-21 02:22:46+00:00,0,"/ 무료배송 | [남성세트05번] 세븐틴 오나홀 5종 SET / 세븐틴 + 세븐틴 에볼루션 + 세븐틴 보르도 + 꽃잎2 + 명기젤 / 69,900원 / 무료배송 자매가운영하는 성인생활용품쇼핑몰 뻔뻔한토이(funfuntoy) : https://t.co/F4ILNbTIlV"
2021-08-21 02:21:42+00:00,0,"[남성세트09번] 실속형 엉덩이 + 오나홀 4종 SET / 명기 히메 쥬니어 (자동형) + 세븐틴 보르도 + 꽃잎2 + 명기젤 / 79,900원 / 무료배송 자매가운영하는 성인생활용품쇼핑몰 뻔뻔한토이(funfuntoy) : https://t.co/VwEVyZ9V1Q"
